user,week,logons,logoffs,unique_pcs,offhour_logons,file_ops,file_writes,bytes_total,usb_events,usb_mounts
user1147,2024-03-03,12,11,2,1,10,5,2267216,0,0
user1161,2024-01-14,3,3,1,0,10,3,18289518,0,0
user1130,2023-07-23,12,12,2,0,9,1,1295803,1,0
user0364,2024-03-03,2,2,1,1,8,2,416773,1,1
user0002,2023-04-16,6,6,5,2,7,2,9047659,0,0
user0387,2024-05-05,12,12,4,1,12,2,987151,1,0
user1076,2024-05-19,6,5,1,1,6,1,3667145,0,0
user1080,2023-09-24,21,20,2,0,11,6,7562466,0,0
user0582,2024-01-21,10,10,4,1,15,6,1085703,0,0
user1478,2024-01-21,4,3,1,0,10,2,1901285,0,0
user0164,2023-02-05,3,3,1,0,7,2,1276021,2,1
user0601,2024-03-10,10,10,2,0,7,2,2794053,0,0
user0007,2023-03-26,2,2,2,0,7,2,5934012,0,0
user0940,2023-04-09,4,4,1,0,8,0,3459855,1,0
user1371,2023-04-16,15,14,1,1,11,4,496136,0,0
user0309,2023-01-01,7,7,3,0,5,2,2907130,0,0
user0204,2023-12-24,8,8,3,0,5,2,291299,0,0
user1243,2024-06-16,13,11,1,0,9,4,1600939,0,0
user0812,2024-03-31,6,6,4,0,4,1,555029,0,0
user0042,2023-11-05,2,2,3,0,7,1,1338756,0,0
user1057,2023-09-17,6,6,3,0,7,1,3410769,0,0
user1111,2024-04-07,4,4,1,0,14,3,851092,1,0
user0332,2024-05-12,1,1,1,0,5,4,525548,0,0
user0913,2024-05-19,18,15,4,1,12,6,842098,0,0
user0029,2024-02-18,3,2,1,0,11,6,1952783,0,0
user1208,2024-01-21,2,2,1,0,8,2,860345,1,1
user0017,2024-07-07,4,4,1,0,9,3,6138501,1,1
user0245,2024-06-30,10,10,3,0,9,2,1666814,1,1
user0338,2023-10-01,6,6,4,0,7,2,79469,0,0
user0461,2023-07-02,12,11,1,0,11,3,1410034,0,0
user0857,2023-04-30,9,9,1,2,11,3,8062871,1,1
user0759,2023-04-16,17,17,4,1,12,3,632553,1,1
user0836,2023-05-14,8,8,3,0,11,5,3854008,2,1
user0905,2023-06-04,6,6,4,0,11,5,4120268,3,2
user1414,2024-02-11,21,19,3,0,9,2,3788546,0,0
user0128,2023-03-12,15,14,4,0,9,6,1188848,1,1
user0438,2023-03-12,6,5,4,0,6,3,17515500,2,2
user0802,2023-10-22,10,10,1,1,10,3,1974426,0,0
user1491,2024-02-04,11,11,1,0,10,4,7224293,0,0
user1000,2024-01-28,4,4,1,0,10,2,1446615,1,1
user0312,2024-02-04,21,19,2,3,9,3,1352775,1,1
user0182,2023-06-04,21,18,5,2,9,5,6850888,0,0
user0909,2024-05-26,5,5,2,0,9,4,18562036,0,0
user0225,2024-05-19,15,15,1,0,7,1,3431049,0,0
user0567,2023-07-09,5,5,1,0,5,2,1889415,0,0
user0629,2024-03-10,6,6,2,0,7,3,4229274,1,0
user0275,2023-02-12,12,11,4,0,16,4,5463059,1,1
user1234,2023-11-26,4,4,1,0,10,4,1333677,0,0
user0972,2023-01-01,8,8,1,0,6,3,843228,0,0
user1243,2023-05-14,22,21,1,2,11,5,2828306,0,0
user0344,2023-01-15,9,8,2,1,5,3,1303754,0,0
user0017,2023-12-10,11,10,4,1,12,3,902010,0,0
user1091,2023-08-27,14,11,4,1,8,2,745949,0,0
user1060,2024-04-07,5,5,3,0,6,4,1092655,0,0
user1104,2024-06-16,5,5,1,0,12,5,2177214,1,0
user0610,2023-04-02,11,11,1,1,5,1,22115608,1,1
user0838,2023-02-26,3,3,2,0,7,2,2393545,1,0
user0935,2023-12-10,5,5,1,0,8,1,432984,2,1
user0473,2023-04-09,23,21,3,1,12,4,676274,0,0
user1454,2023-11-05,13,13,2,1,2,0,1952632,0,0
user1382,2023-01-08,8,8,1,0,10,6,2932039,0,0
user0634,2023-11-26,12,11,2,3,6,1,1641417,3,2
user0808,2024-02-25,9,9,3,0,7,3,5481897,0,0
user0779,2024-05-05,3,3,1,0,13,3,4093729,0,0
user0156,2023-03-26,12,11,4,0,10,7,1061995,1,1
user0740,2023-03-26,13,13,1,0,4,3,1184926,0,0
user0744,2023-04-23,7,6,3,1,10,5,872754,1,0
user0749,2023-02-05,1,1,1,0,4,3,1224574,1,1
user0361,2023-01-01,10,10,4,0,13,8,2264068,1,1
user0108,2023-01-22,1,1,1,0,10,5,1452850,0,0
user0799,2024-02-18,17,17,7,1,4,3,859547,0,0
user0067,2023-09-24,10,9,4,3,9,3,672547,1,1
user0431,2024-04-14,15,15,1,0,9,6,1840727,0,0
user0088,2023-07-23,2,2,1,1,8,3,5182272,0,0
user0603,2023-02-05,1,1,1,0,3,0,587591,0,0
user0550,2023-08-06,0,0,1,0,7,2,1264659,0,0
user0219,2024-05-19,3,2,5,0,11,5,4737414,0,0
user0600,2023-08-13,10,9,1,0,8,2,492119,0,0
user0983,2023-10-22,2,2,1,0,7,2,9018041,2,1
user0677,2023-12-03,2,2,1,0,10,5,3641677,0,0
user0021,2024-02-25,4,4,1,0,9,3,4458184,0,0
user0041,2024-05-26,14,11,2,2,11,7,2601983,0,0
user0097,2023-01-29,1,1,1,0,13,5,1223461,1,1
user0954,2024-03-31,16,16,3,0,5,3,682395,0,0
user0934,2024-03-03,2,2,1,0,2,0,162218,0,0
user1234,2023-01-29,5,5,2,1,9,3,171801,1,0
user0381,2024-03-17,3,3,1,0,11,2,4112809,1,1
user0423,2023-06-25,1,1,3,0,8,3,944407,0,0
user1418,2023-11-19,16,15,4,2,12,6,1666284,0,0
user0651,2023-08-06,11,11,1,2,9,1,6923685,0,0
user0288,2023-03-05,13,13,2,2,12,3,1414268,0,0
user1408,2024-06-09,6,5,4,1,9,3,640716,1,1
user0379,2023-08-06,1,1,1,0,6,2,1250556,1,1
user0318,2024-04-07,12,11,2,1,7,4,1490811,0,0
user1289,2024-05-19,17,15,1,2,9,6,6842666,0,0
user0619,2023-12-31,4,3,4,0,11,1,343645,0,0
user0036,2024-02-04,0,0,1,0,9,1,1154285,1,1
user0873,2023-05-07,8,8,1,1,6,0,861697,0,0
user0281,2024-05-19,3,3,1,2,7,1,3301534,0,0
user0886,2023-12-24,5,5,2,0,9,5,1970201,0,0
user0092,2023-03-26,6,6,1,0,7,1,552868,0,0
user0325,2023-07-02,12,12,2,3,14,3,3497385,1,1
user1107,2024-04-21,2,2,3,0,16,6,1444821,2,2
user0655,2023-11-05,5,5,3,0,7,0,194230,0,0
user1386,2023-01-01,2,2,1,1,10,2,50159,0,0
user0700,2023-01-08,1,1,2,0,11,4,2826042,2,2
user0237,2023-04-16,3,3,2,0,6,4,5401541,1,1
user0460,2023-12-31,14,14,3,0,11,5,5209153,1,1
user0833,2023-01-15,7,7,1,0,9,0,3336422,0,0
user0366,2023-11-12,4,4,2,0,7,1,742091,1,1
user1009,2024-03-24,6,5,3,0,9,3,216128,0,0
user1449,2023-05-28,3,3,1,1,5,3,3045951,1,0
user0027,2023-02-19,4,4,2,0,8,3,2285274,1,1
user0959,2024-01-07,4,3,1,0,7,5,1293330,0,0
user0628,2024-03-10,16,16,1,0,8,5,3404707,1,0
user0539,2023-08-27,10,9,2,1,6,1,420033,1,1
user0576,2024-04-14,19,18,8,3,9,0,2421962,0,0
user1359,2023-10-29,3,3,1,1,6,0,10220680,1,0
user1412,2024-03-17,4,4,2,0,10,5,8048916,4,3
user1185,2023-08-13,8,8,5,0,12,5,1916095,0,0
user0029,2024-04-21,6,6,3,0,11,2,2335591,0,0
user0467,2024-04-28,1,1,3,0,12,4,2163368,0,0
user0107,2023-07-23,8,8,1,1,6,2,1724803,1,1
user0628,2023-11-26,32,29,4,2,13,8,1696387,1,1
user1178,2023-07-16,8,8,3,3,7,3,484405,0,0
user0538,2023-05-07,15,14,2,1,12,6,1295501,0,0
user0179,2023-03-19,17,15,2,1,11,4,605731,2,2
user1082,2024-05-19,12,12,2,1,14,3,433226,1,1
user1334,2023-09-24,20,19,4,2,9,3,1354376,0,0
user0645,2023-07-16,5,4,1,1,6,2,2150060,0,0
user0683,2023-10-22,9,9,2,2,5,2,4417109,1,1
user1257,2023-03-19,6,6,4,1,10,2,32362849,1,1
user0938,2023-06-11,11,10,1,1,12,4,3019898,0,0
user1325,2023-02-05,19,17,2,0,6,1,524145,2,2
user0956,2023-04-16,7,6,4,1,7,2,2925672,0,0
user0829,2023-10-22,14,13,3,2,10,4,2549252,1,1
user0425,2023-04-09,8,7,1,0,11,2,5277427,1,1
user1447,2023-08-20,5,5,1,0,10,3,1542142,0,0
user1171,2023-01-29,18,17,3,1,13,2,8456313,0,0
user0912,2024-04-07,7,5,4,1,11,6,15887724,1,0
user0739,2023-04-09,8,7,1,3,7,2,1513656,0,0
user0926,2024-06-09,16,14,1,0,10,1,2981258,1,1
user0130,2024-04-21,11,10,3,0,14,8,2137885,1,1
user1493,2024-05-26,3,2,1,2,15,6,12330319,0,0
user0527,2023-05-07,3,2,1,0,5,0,2213625,0,0
user1071,2023-02-26,7,5,5,1,9,1,1085218,0,0
user0853,2024-01-28,17,16,1,3,16,6,3964748,0,0
user1298,2024-05-19,22,21,2,4,6,1,2140605,1,1
user0945,2024-06-23,1,1,1,0,4,3,903037,1,1
user0486,2023-06-04,17,16,2,2,9,7,6230760,0,0
user0994,2023-12-10,0,0,1,0,10,2,198401,1,1
user0176,2023-05-21,14,13,2,0,6,1,5706694,0,0
user1482,2023-10-01,4,4,1,2,7,3,1040506,1,0
user1101,2024-05-12,9,9,2,1,17,9,487685,2,1
user1215,2024-04-07,3,3,1,0,11,6,2166406,0,0
user1070,2024-06-16,9,8,1,0,7,4,3650620,0,0
user1368,2023-03-26,7,7,2,1,14,4,1253909,0,0
user1262,2023-03-05,13,13,2,0,10,4,2527499,0,0
user1137,2023-06-18,6,6,2,0,5,1,88096,0,0
user1321,2024-05-12,5,5,1,0,8,2,1362195,0,0
user0414,2024-04-07,18,18,2,3,15,5,3228554,2,2
user1443,2023-10-29,11,11,3,1,10,6,1405350,0,0
user0416,2023-08-27,2,2,1,0,10,4,1505227,1,1
user0011,2024-06-30,12,12,2,2,10,4,2445409,1,1
user1038,2024-05-05,14,13,1,2,11,2,7000762,2,1
user0040,2023-06-11,11,11,2,0,10,5,2560613,2,2
user0241,2023-06-25,22,20,1,2,12,3,4026449,1,1
user1390,2024-05-19,14,13,1,0,6,2,2703810,0,0
user0154,2024-02-25,3,3,1,0,8,3,534504,0,0
user1162,2024-04-07,10,10,1,1,9,5,14470085,1,1
user0904,2023-01-15,4,4,1,0,5,2,915840,1,1
user0520,2023-04-16,10,10,1,0,11,2,2186386,0,0
user1422,2024-07-07,17,16,3,1,9,0,5203546,0,0
user0130,2023-01-29,6,6,4,0,8,5,1266970,0,0
user1363,2023-09-24,15,14,4,2,6,0,752838,0,0
user0514,2023-10-29,5,4,2,0,11,4,162302,1,1
user1126,2023-10-08,6,6,2,0,8,3,11003705,2,0
user0602,2023-01-15,3,3,1,1,11,2,290897,1,1
user1294,2023-05-07,14,13,5,0,9,3,306128,0,0
user0264,2023-04-02,11,10,2,0,4,0,643703,0,0
user1493,2023-10-08,5,5,1,0,19,3,1316773,3,3
user0680,2023-12-17,2,2,1,1,3,0,1782322,0,0
user0018,2024-03-10,18,18,4,0,7,5,1729187,0,0
user0165,2024-05-05,8,8,1,1,10,3,3668584,0,0
user0844,2024-02-18,4,4,1,2,13,8,503902,0,0
user0302,2024-06-09,3,3,1,0,7,5,1320965,0,0
user0617,2023-07-09,6,6,1,2,13,4,775592,0,0
user0046,2023-11-26,2,2,1,0,6,0,2815377,0,0
user0530,2023-06-04,7,7,2,2,4,1,1947602,0,0
user1238,2024-01-14,3,3,1,1,12,3,1044125,2,0
user1385,2023-07-30,2,2,1,0,12,6,1371884,0,0
user0898,2024-01-07,5,5,1,1,11,4,1901567,0,0
user0117,2024-06-02,2,1,2,0,7,1,2617828,1,1
user0988,2023-05-07,2,2,1,0,13,2,1689010,1,0
user0086,2023-11-26,1,1,2,0,6,3,471857,0,0
user0802,2024-06-16,10,10,3,3,6,1,1079934,0,0
user0878,2023-12-24,6,6,3,0,14,6,3402733,1,1
user1402,2023-10-15,6,6,1,1,4,2,1118783,0,0
user0488,2024-04-21,1,1,1,0,12,3,202058,0,0
user0085,2024-03-03,8,8,1,0,8,1,7129835,2,2
user0587,2023-06-18,11,11,1,0,9,4,3873641,0,0
user1295,2024-05-05,7,6,1,1,14,7,1265275,0,0
user0541,2023-03-12,16,15,2,4,7,2,9386219,2,0
user0488,2024-04-07,1,1,1,0,12,5,1234862,0,0
user1140,2023-01-29,22,19,2,1,9,2,22137350,0,0
user0730,2024-03-24,13,13,2,1,10,4,365937,1,1
user1288,2023-07-16,16,15,7,1,13,2,599924,1,0
user0542,2024-04-07,6,6,1,0,5,0,1178844,0,0
user0146,2023-07-02,14,14,3,1,8,1,11279980,2,1
user1390,2024-04-28,9,9,3,1,8,2,2921364,1,0
user1369,2024-01-28,6,6,4,0,4,3,6524357,0,0
user1317,2024-05-26,9,9,1,0,10,2,752551,0,0
user1052,2023-03-05,12,11,3,0,6,2,1214989,0,0
user1065,2023-05-28,10,10,1,0,10,2,4765510,1,1
user0316,2024-02-04,6,5,3,0,5,1,1046524,1,1
user0856,2024-02-04,8,7,2,2,8,3,13363881,0,0
user1158,2024-03-03,2,2,1,0,6,3,375311,0,0
user0516,2023-11-12,9,9,1,0,6,0,790146,0,0
user1218,2023-12-31,0,0,1,0,15,5,3461767,1,1
user1098,2023-12-10,22,22,3,1,6,5,14475352,0,0
user0877,2023-02-26,3,3,1,1,11,2,342892,0,0
user0946,2023-11-19,12,11,2,2,5,2,2176944,1,1
user0392,2024-04-14,0,0,1,0,7,1,5098484,0,0
user0086,2023-03-05,9,9,2,0,8,2,470078,0,0
user0438,2023-01-08,9,8,8,1,4,3,3090969,1,1
user1047,2023-08-13,8,8,2,1,6,0,331947,0,0
user0189,2023-07-02,4,3,1,0,8,2,206993,0,0
user0366,2023-09-24,4,4,3,0,6,3,6935171,1,1
user0362,2023-03-19,5,5,2,2,6,1,856074,0,0
user0267,2023-10-22,16,16,4,2,11,1,1846572,2,0
user0457,2023-08-27,26,26,3,1,19,7,363942,1,1
user0413,2023-06-04,5,5,1,0,4,0,12002532,0,0
user0667,2023-05-07,16,15,2,3,9,2,4100674,0,0
user0881,2023-06-18,4,4,1,0,11,3,5903281,0,0
user0232,2023-09-03,19,19,3,1,8,3,398860,0,0
user0604,2023-11-05,18,17,5,1,7,2,933951,1,1
user1248,2023-07-02,12,11,1,1,7,4,703917,1,1
user0115,2024-05-05,1,1,1,0,7,1,3998395,1,0
user1211,2023-09-03,9,8,4,0,12,3,878860,0,0
user1158,2023-11-05,4,3,1,0,6,2,3036443,0,0
user1059,2023-09-03,21,20,2,3,10,4,2450562,0,0
user0737,2023-04-02,1,1,1,0,7,2,448520,0,0
user0878,2023-12-03,10,10,2,1,16,6,7575329,3,2
user0818,2023-10-01,8,8,5,0,10,3,6334516,2,1
user1340,2023-07-30,3,3,4,1,12,0,876709,0,0
user0928,2024-03-03,20,18,3,2,6,1,15932671,0,0
user0713,2023-01-15,6,6,1,0,7,2,4172626,1,1
user1071,2023-03-19,8,7,3,2,6,2,6521527,1,1
user0498,2024-03-03,6,6,3,0,11,5,2602469,0,0
user0103,2023-05-28,1,1,3,0,4,2,797613,1,0
user0890,2023-06-25,1,1,1,1,10,4,9223527,0,0
user0148,2024-01-14,10,10,4,0,6,3,2698756,0,0
user0358,2023-10-15,4,4,1,0,5,3,1590777,1,0
user1452,2024-01-07,10,10,3,0,12,4,752338,0,0
user0635,2023-03-26,1,1,1,0,7,3,5224194,0,0
user0414,2024-04-28,15,14,2,2,9,3,1121943,0,0
user0093,2023-01-08,4,4,1,0,3,2,6670650,0,0
user0138,2023-12-10,24,20,2,4,12,4,3441840,0,0
user0977,2023-06-18,11,10,2,0,13,6,4817710,0,0
user0888,2023-03-26,2,2,1,0,11,3,906683,0,0
user0538,2023-05-07,16,16,3,2,9,2,847951,0,0
user0709,2023-07-09,7,7,1,0,8,2,2423528,1,0
user0692,2024-06-23,21,20,3,1,8,3,5951414,0,0
user0280,2024-05-19,14,13,3,0,6,2,476790,1,1
user0645,2023-03-19,2,2,1,0,6,2,1147678,1,0
user0903,2024-06-02,10,9,2,2,14,7,984889,0,0
user0858,2024-01-14,5,5,1,0,6,2,176664,1,1
user1167,2024-04-07,11,11,4,2,7,3,4099413,0,0
user1460,2023-05-21,3,3,2,1,9,2,1046648,0,0
user0884,2023-05-14,19,18,3,0,11,1,1058058,1,1
user1368,2023-07-30,6,6,2,0,13,4,1299300,0,0
user1095,2023-01-01,11,11,2,2,12,7,1013552,3,3
user0641,2023-03-19,10,9,5,0,5,2,8477276,0,0
user0557,2023-08-13,6,6,2,1,8,2,160819,0,0
user0951,2023-06-11,2,2,3,0,8,2,2406651,1,1
user0575,2024-02-25,1,1,1,0,8,2,3684504,0,0
user0690,2023-11-12,2,2,4,1,8,5,630355,3,1
user0993,2024-02-11,12,10,2,0,8,4,4085613,1,1
user1306,2023-07-30,5,5,3,0,9,3,1889104,1,1
user0453,2024-06-30,5,5,2,1,7,2,2019364,0,0
user1017,2024-05-26,6,6,5,1,6,2,20124049,1,1
user0340,2023-11-26,8,8,3,0,8,2,1999272,0,0
user1031,2024-02-18,1,1,4,0,7,3,1099592,0,0
user1034,2023-02-12,11,9,5,1,7,2,3124746,1,0
user0292,2023-01-01,14,14,2,0,13,8,824708,1,1
user0024,2023-12-10,8,8,1,0,7,3,2864658,0,0
user1262,2023-09-10,13,11,2,1,5,2,2776593,0,0
user0204,2023-08-27,5,5,2,0,2,1,4320933,0,0
user0769,2023-03-12,16,16,2,1,5,2,6224915,1,1
user0182,2024-04-07,22,21,2,3,7,4,6100084,0,0
user1166,2024-04-14,15,15,1,1,11,6,443383,0,0
user0421,2023-12-03,15,14,1,1,10,2,2883431,0,0
user1030,2024-07-07,1,1,1,0,5,1,2067827,1,1
user1406,2023-11-26,7,7,3,0,11,6,901860,0,0
user0042,2023-08-20,0,0,1,0,6,2,132643,0,0
user0024,2024-06-09,8,6,2,1,8,3,4848428,0,0
user0112,2024-05-12,12,12,5,0,6,2,955995,1,1
user0337,2023-08-20,4,4,1,1,6,3,1038487,1,1
user0793,2024-05-26,15,14,2,1,7,2,7501755,0,0
user0524,2024-02-04,10,10,1,1,12,4,4011477,2,2
user0490,2023-08-06,19,18,3,2,10,2,1597614,1,1
user0234,2023-02-26,12,11,1,2,5,2,3399670,0,0
user0720,2023-12-17,12,11,4,2,10,3,1088968,0,0
user0580,2024-04-28,0,0,2,0,12,2,1175929,0,0
user0629,2023-04-30,7,6,1,1,5,0,738684,0,0
user1134,2023-10-29,1,1,1,0,8,3,5297539,1,0
user0403,2023-05-07,6,6,2,0,9,2,1154113,0,0
user0637,2023-08-13,3,2,1,0,7,1,1512713,2,1
user1061,2024-01-07,7,7,1,0,9,2,4307326,1,1
user0402,2023-09-24,6,5,2,0,8,2,3032598,1,0
user0165,2023-04-16,4,3,1,0,12,6,5838059,0,0
user0368,2024-01-21,16,14,1,1,6,4,9363498,1,1
user0057,2023-04-30,0,0,1,0,8,1,608851,0,0
user1333,2024-01-21,10,10,2,2,10,3,3986146,1,0
user1365,2023-08-06,2,2,3,0,7,1,4246284,0,0
user1028,2024-06-30,5,4,1,1,7,2,2841459,0,0
user0089,2024-02-04,8,8,4,0,12,5,1774532,3,1
user0033,2023-08-27,14,10,2,0,5,1,2253020,0,0
user0968,2024-03-31,6,6,1,0,8,3,516964,0,0
user0805,2023-05-14,7,7,2,1,8,3,5146718,0,0
user1413,2023-05-14,18,17,1,3,8,5,498414,0,0
user1185,2024-07-07,3,3,1,0,9,3,1603146,0,0
user0187,2023-03-05,4,3,3,0,9,1,645309,1,1
user0783,2023-01-01,12,10,1,1,9,3,955698,0,0
user0407,2023-09-24,3,3,1,2,10,3,4491644,0,0
user1236,2023-11-26,7,7,1,0,14,6,665351,0,0
user0111,2024-02-04,9,8,1,1,7,4,1505608,1,1
user1057,2023-09-10,8,6,2,0,4,0,4890652,0,0
user0374,2023-03-12,4,4,1,0,7,0,553939,1,1
user0357,2024-06-16,5,5,2,2,13,5,4882603,1,1
user0390,2024-01-07,4,4,1,1,12,4,7303037,0,0
user0976,2023-05-21,5,5,1,0,11,4,801892,0,0
user0919,2023-09-10,11,10,2,2,7,2,1171681,0,0
user1066,2023-04-30,9,9,2,0,5,4,744354,0,0
user0273,2023-07-16,11,9,3,2,7,1,1390500,0,0
user0473,2023-08-13,14,12,1,1,10,2,1478825,0,0
user1470,2024-06-30,12,10,4,0,10,1,934172,1,1
user0730,2023-03-26,8,6,3,2,7,2,231881,0,0
user1171,2023-12-10,19,18,2,2,7,0,568250,0,0
user0130,2023-01-29,6,6,1,0,4,2,8286613,1,1
user0852,2023-11-19,2,2,1,0,9,3,7250307,0,0
user0985,2024-02-11,13,11,1,2,4,2,1082725,1,0
user0174,2023-11-05,15,14,1,0,11,2,2644678,1,1
user0096,2024-02-25,29,26,1,1,7,2,1007838,0,0
user1309,2023-10-15,9,9,1,1,5,3,2159898,1,0
user0190,2024-05-26,13,12,4,0,9,3,2908265,0,0
user0278,2023-09-10,18,17,2,1,8,4,255367,0,0
user0362,2024-06-09,14,13,1,0,6,1,8438448,0,0
user0092,2023-01-22,2,2,2,0,12,3,8746886,0,0
user0788,2023-10-01,4,4,1,0,10,6,11216703,1,1
user1118,2024-06-23,5,3,1,0,9,2,10089845,0,0
user0471,2023-12-10,17,16,1,2,13,4,576684,1,0
user0431,2024-07-07,9,9,1,0,17,3,1064300,1,0
user0417,2024-03-24,9,9,2,1,8,4,2017568,0,0
user0290,2023-01-01,11,11,1,2,7,0,420226,0,0
user1320,2023-07-30,2,2,2,0,6,2,1567616,1,1
user0393,2023-04-23,10,10,2,1,7,4,2613017,2,1
user0264,2024-04-07,10,10,1,0,4,1,8525689,0,0
user1101,2023-02-19,8,7,2,1,8,3,6472753,0,0
user0384,2023-12-24,1,1,1,0,10,4,2852732,0,0
user1352,2024-06-09,17,16,3,0,9,2,728775,0,0
user0661,2023-04-30,2,2,1,0,6,3,491460,0,0
user0637,2023-07-16,4,4,2,1,8,3,4406272,0,0
user0924,2023-06-11,2,2,1,0,9,4,910204,0,0
user0627,2024-06-02,25,23,1,3,4,2,3465419,0,0
user1215,2023-12-24,0,0,4,0,9,2,817460,0,0
user0925,2023-04-23,3,3,4,1,9,3,4910329,0,0
user0954,2023-09-24,22,21,1,1,9,6,3106617,2,1
user0005,2023-09-10,20,19,3,0,6,3,899854,2,1
user1187,2023-09-17,25,24,1,1,11,7,2277093,0,0
user0561,2023-08-06,8,7,3,0,8,4,797906,0,0
user0944,2023-02-26,5,5,1,0,7,3,4890002,0,0
user1430,2024-02-04,5,5,1,0,10,5,3358331,0,0
user0988,2024-03-24,0,0,3,0,10,6,1594005,0,0
user0338,2023-01-29,14,11,3,0,11,6,1314287,0,0
user0587,2023-05-07,15,15,3,0,11,2,1517805,1,1
user0398,2023-01-22,15,15,4,1,5,2,1062863,0,0
user0838,2023-03-12,4,4,1,0,5,1,1001985,0,0
user1293,2024-04-14,0,0,1,0,10,0,1513073,0,0
user0243,2024-01-28,21,20,1,0,10,3,6278769,1,0
user0087,2024-05-26,2,2,2,0,7,4,1040605,0,0
user1090,2023-10-22,12,11,4,2,11,2,2701491,0,0
user0568,2023-09-10,6,6,3,0,10,5,21184784,0,0
user0215,2023-02-26,10,9,2,1,7,3,1704563,0,0
user0363,2024-04-14,4,4,3,0,6,5,589124,0,0
user0496,2024-06-16,3,3,1,0,9,7,4019877,0,0
user1138,2023-07-23,10,10,4,0,3,0,756618,0,0
user0404,2023-10-08,1,1,2,0,5,2,1704074,0,0
user0715,2023-08-06,12,12,2,0,8,0,378345,1,1
user0451,2023-07-02,6,6,2,0,9,4,359077,0,0
user1389,2023-03-26,6,6,5,0,8,4,345534,0,0
user0044,2024-03-31,23,22,5,1,10,4,1809504,1,0
user0565,2024-02-25,11,11,1,1,6,3,1588248,0,0
user0201,2023-04-09,3,3,1,0,13,4,4332903,0,0
user0527,2024-07-07,2,2,2,0,16,5,732037,0,0
user0621,2023-12-17,23,19,5,1,7,1,1623468,0,0
user1428,2023-05-07,7,7,4,0,14,3,10907840,0,0
user1270,2023-09-17,3,3,2,1,9,3,717008,0,0
user0598,2024-01-07,20,18,2,2,9,3,6425481,0,0
user0996,2024-02-18,5,4,1,0,9,5,699869,0,0
user1197,2023-09-03,11,11,2,0,6,1,2062479,0,0
user0908,2024-07-07,25,24,3,2,8,1,4514564,0,0
user0664,2024-02-25,6,5,2,1,7,4,3387822,0,0
user0116,2023-03-26,5,5,4,0,7,4,566764,0,0
user1285,2023-01-01,5,5,1,1,12,6,1441763,0,0
user0622,2023-09-24,20,19,3,0,7,2,1436842,1,1
user1440,2023-10-22,4,4,1,0,6,4,578222,0,0
user1221,2023-11-05,7,6,1,1,11,2,5334238,1,0
user0630,2023-09-03,3,3,1,0,6,1,4141806,1,1
user0670,2024-06-02,24,24,5,2,11,5,4584602,1,1
user0015,2023-11-12,1,1,3,0,8,3,5766720,1,1
user0176,2023-06-04,9,8,5,0,5,2,1031641,0,0
user1040,2023-06-11,2,1,1,0,9,2,552463,2,2
user0061,2023-10-15,0,0,2,0,10,3,2493425,2,2
user0714,2023-11-05,14,14,1,2,8,4,2874239,2,2
user0187,2023-04-09,1,1,1,0,12,2,1035171,0,0
user0367,2024-04-07,0,0,3,0,8,2,4949586,0,0
user0526,2023-01-08,0,0,1,0,9,6,554797,1,1
user1345,2023-06-25,4,4,1,1,18,8,999435,1,1
user1309,2023-04-02,5,5,3,0,8,1,6999398,0,0
user1079,2024-02-04,5,5,1,0,11,3,829869,0,0
user0172,2023-07-09,3,3,1,2,6,3,411734,0,0
user0889,2023-06-18,6,6,3,0,4,3,1608455,0,0
user0326,2023-02-12,0,0,1,0,12,6,2125942,0,0
user1371,2024-01-28,7,7,1,1,3,1,8159710,0,0
user1124,2023-02-19,8,8,2,0,9,2,939289,1,1
user0140,2023-02-26,5,5,1,0,14,4,1346040,0,0
user0378,2024-01-28,2,1,1,0,8,3,2381820,0,0
user0549,2023-01-29,1,1,2,0,8,2,1314484,0,0
user0391,2024-06-09,18,17,5,1,6,2,712624,0,0
user1283,2024-06-30,8,7,1,1,3,1,6153420,0,0
user0763,2023-01-01,9,9,1,1,10,3,1479005,1,0
user0556,2023-01-08,20,18,1,0,9,3,9783037,0,0
user1273,2023-06-18,1,1,1,0,11,3,6797020,1,1
user0711,2023-09-24,1,1,3,0,7,3,2466662,1,0
user0661,2023-11-26,4,4,1,1,11,4,2508417,0,0
user0712,2023-06-04,15,15,4,2,8,1,2386873,0,0
user1213,2024-06-09,5,5,2,0,9,5,4152183,1,1
user0255,2023-09-24,23,22,1,1,7,2,18418117,0,0
user1054,2024-05-26,4,4,1,0,11,2,2003891,0,0
user1034,2023-01-22,6,6,1,1,7,1,1184700,1,1
user0659,2024-06-02,3,3,1,1,8,4,3629935,0,0
user0276,2024-02-18,1,1,1,0,6,3,3597016,0,0
user0736,2023-12-10,1,1,1,0,3,0,11943101,1,0
user0519,2023-11-19,0,0,2,0,9,5,685759,0,0
user0780,2023-06-18,2,2,1,1,4,2,4810280,0,0
user0029,2024-03-10,2,2,1,0,9,2,7797361,0,0
user0184,2024-06-16,16,13,4,1,10,4,2560611,0,0
user0512,2023-12-17,15,14,1,1,9,3,579758,0,0
user0968,2024-03-03,2,2,1,0,12,3,1382606,0,0
user0233,2023-02-19,1,1,2,0,6,1,764288,0,0
user0663,2024-02-18,10,9,1,2,12,4,6115647,0,0
user0453,2023-02-12,10,10,1,0,8,3,3186776,3,2
