user,week,emails,mean_len,kw_hits
user0003,2023-06-04,9,261.5,0
user0747,2023-11-26,12,302.6,0
user0753,2023-10-15,16,293.8,0
user0262,2023-03-26,17,365.9,3
user0308,2023-09-10,15,347.4,1
user0568,2023-08-13,21,348.1,0
user0340,2023-10-22,14,363.8,3
user0184,2024-02-25,18,351.1,1
user0396,2023-02-26,20,266.7,2
user0714,2023-07-09,11,409.1,0
user0289,2023-05-14,9,89.5,1
user0150,2023-11-05,13,307.3,2
user0779,2023-07-30,14,229.3,1
user0125,2023-12-17,14,181.0,0
user0743,2024-02-25,10,160.3,0
user0788,2023-08-13,10,304.1,1
user0784,2023-02-12,15,253.2,1
user0698,2023-07-16,13,271.6,0
user0221,2023-03-05,10,566.4,4
user0478,2023-11-05,15,249.9,0
user0321,2024-06-30,16,371.7,0
user0081,2023-10-08,14,210.3,1
user0502,2023-10-01,17,428.2,1
user0478,2024-04-28,13,308.4,1
user0322,2023-11-26,13,230.8,0
user0340,2023-11-19,12,375.5,3
user0023,2023-10-22,13,344.4,0
user0641,2023-11-26,15,200.6,0
user0407,2023-02-19,19,372.9,2
user0567,2023-03-26,19,360.6,0
user0536,2023-11-26,12,384.0,0
user0498,2023-02-12,15,228.7,0
user0678,2023-12-17,15,171.9,0
user0709,2024-04-14,12,338.6,0
user0593,2023-06-04,15,403.7,0
user0244,2023-05-21,11,257.8,0
user0777,2024-02-25,15,252.4,0
user0480,2023-07-02,10,370.7,1
user0049,2023-03-26,13,382.3,1
user0179,2024-03-31,21,319.3,2
user0355,2023-12-24,17,274.6,2
user0380,2023-08-06,18,322.2,1
user0112,2023-12-10,14,173.5,0
user0408,2023-07-30,13,292.0,0
user0131,2023-05-21,19,416.6,2
user0627,2024-03-10,9,292.2,0
user0595,2023-05-14,13,296.0,1
user0583,2023-12-24,15,328.3,0
user0747,2024-05-12,11,175.3,0
user0705,2023-10-01,20,351.9,0
user0681,2023-04-09,12,54.6,0
user0161,2024-02-18,11,287.7,0
user0750,2023-11-19,22,250.5,0
user0708,2023-07-16,16,542.2,2
user0518,2024-02-04,12,364.0,2
user0555,2024-04-28,8,220.0,0
user0647,2023-07-30,15,201.5,0
user0497,2024-03-03,13,404.4,2
user0610,2023-01-01,9,281.6,1
user0240,2024-03-03,15,189.6,0
user0584,2024-06-16,10,333.5,1
user0591,2024-05-05,13,125.8,1
user0571,2023-06-18,13,391.8,1
user0554,2023-04-23,19,269.7,1
user0287,2023-05-14,14,205.7,0
user0555,2024-04-14,19,377.3,1
user0362,2024-06-02,24,165.2,1
user0552,2023-04-30,21,220.8,0
user0359,2024-06-23,9,135.1,1
user0070,2024-01-28,13,370.4,0
user0535,2023-03-26,14,362.6,1
user0666,2023-03-19,11,394.1,0
user0565,2023-08-27,15,165.2,0
user0648,2023-04-30,14,284.7,0
user0567,2024-03-10,13,396.0,1
user0572,2023-11-12,16,227.5,0
user0182,2023-04-23,16,301.5,1
user0012,2024-01-28,14,338.3,1
user0209,2023-09-10,19,466.0,1
user0329,2024-02-25,13,284.4,0
user0076,2023-07-02,12,198.6,0
user0190,2023-11-05,12,184.9,0
user0472,2023-08-27,17,160.0,0
user0068,2024-04-28,6,263.7,0
user0782,2023-05-21,19,147.9,1
user0394,2024-04-21,9,320.6,0
user0507,2024-04-28,18,261.9,3
user0665,2024-02-11,18,346.5,2
user0747,2023-09-10,16,234.2,0
user0191,2024-01-28,17,335.9,2
user0339,2023-12-10,13,259.6,0
user0181,2023-04-23,14,166.1,0
user0080,2023-12-31,15,365.8,0
user0519,2023-06-18,8,195.2,0
user0598,2023-05-07,7,327.3,1
user0794,2024-02-11,15,395.8,1
user0051,2023-12-24,20,224.7,1
user0682,2023-04-16,15,305.3,1
user0787,2024-05-12,15,100.3,0
user0099,2024-06-02,12,230.1,0
user0485,2024-03-17,17,134.8,0
user0036,2023-07-23,18,424.2,2
user0106,2023-08-13,14,243.2,0
user0490,2023-05-28,16,415.0,3
user0647,2024-04-21,17,308.9,1
user0658,2023-12-24,15,388.5,2
user0176,2024-03-24,17,333.5,3
user0161,2024-04-28,10,300.1,0
user0393,2023-11-12,18,165.2,0
user0755,2023-07-23,12,289.1,0
user0763,2023-06-11,12,278.9,0
user0449,2023-03-05,11,270.4,0
user0399,2023-01-22,14,326.9,2
user0108,2024-05-26,21,96.6,0
user0716,2023-12-10,15,328.2,2
user0567,2023-06-18,13,445.7,4
user0131,2023-05-07,8,273.4,0
user0405,2024-01-21,16,299.3,0
user0081,2024-01-28,22,339.1,0
user0654,2023-05-28,10,232.3,1
user0103,2023-09-24,26,220.1,0
user0039,2024-05-05,20,440.3,4
user0346,2023-08-06,12,328.5,1
user0554,2023-09-03,19,266.3,0
user0775,2023-09-03,14,211.2,0
user0119,2023-06-04,14,282.0,0
user0514,2023-06-11,17,255.4,0
user0362,2023-04-16,23,397.2,0
user0006,2024-04-28,8,320.9,0
user0690,2024-05-26,7,464.9,2
user0775,2024-04-28,20,267.4,1
user0240,2024-04-21,10,148.6,0
user0720,2024-06-16,20,277.2,0
user0468,2023-10-15,17,241.4,0
user0413,2024-06-09,13,290.1,0
user0159,2023-07-23,20,261.8,0
user0419,2024-02-04,13,109.5,0
user0583,2023-09-17,11,299.8,0
user0750,2024-02-18,16,199.8,1
user0480,2024-04-28,8,315.2,1
user0182,2024-03-10,9,390.3,2
user0470,2023-06-18,16,136.9,0
user0380,2023-12-24,14,222.3,0
user0458,2023-12-31,11,241.8,1
user0269,2023-12-03,17,275.4,0
user0123,2024-01-28,12,329.8,1
user0146,2023-03-19,19,248.3,0
user0229,2024-03-17,17,347.1,3
user0258,2023-08-13,12,201.3,0
user0510,2023-02-19,17,132.7,0
user0291,2024-02-18,19,253.3,1
user0486,2023-12-03,13,224.3,0
user0198,2023-10-22,10,155.3,0
user0542,2023-06-11,16,311.9,0
user0058,2023-04-23,12,196.5,1
user0392,2023-08-27,20,319.2,2
user0783,2023-09-17,19,327.2,1
user0055,2024-04-07,13,432.1,1
user0686,2023-03-26,13,89.2,0
user0247,2023-09-10,9,301.8,0
user0681,2023-10-08,9,217.2,0
user0282,2024-01-21,15,226.0,0
user0604,2024-05-26,14,488.3,2
user0670,2023-10-08,16,243.4,0
user0523,2023-02-05,20,197.4,0
user0654,2024-05-12,15,370.7,1
user0384,2024-06-09,14,247.4,0
user0101,2023-07-30,14,172.5,1
user0668,2023-03-26,12,162.6,0
user0382,2024-04-07,15,279.8,0
user0533,2023-12-31,18,320.8,0
user0135,2023-02-19,11,377.4,1
user0605,2023-09-24,26,358.4,2
user0691,2024-02-04,20,214.8,1
user0679,2023-03-12,24,174.6,1
user0285,2023-05-14,16,175.2,1
user0411,2024-05-19,17,256.4,0
user0684,2023-01-22,15,373.0,1
user0323,2023-07-30,16,328.8,3
user0057,2024-05-19,14,328.8,2
user0384,2024-01-14,10,180.0,1
user0652,2023-04-30,10,354.5,1
user0737,2024-02-04,19,332.6,1
user0645,2023-06-04,14,300.9,1
user0725,2023-06-18,12,316.0,0
user0679,2023-05-21,12,276.7,0
user0407,2023-10-08,10,307.9,0
user0333,2023-09-24,12,218.7,0
user0380,2024-02-11,10,289.2,1
user0421,2024-02-25,13,277.6,1
user0329,2024-05-26,15,326.8,0
user0649,2023-12-24,16,375.5,0
user0061,2023-01-22,16,154.3,1
user0527,2023-05-28,13,359.5,1
user0763,2023-02-12,14,394.9,2
user0385,2024-04-07,11,398.2,0
user0005,2024-02-11,14,282.3,1
user0052,2023-09-17,12,316.1,0
user0725,2023-07-02,18,125.1,0
user0718,2023-06-18,11,282.7,1
user0732,2023-05-28,14,201.9,0
user0059,2024-05-19,13,319.4,0
user0189,2023-12-10,13,427.6,3
user0423,2024-06-23,11,153.1,0
user0365,2023-10-08,15,249.6,1
user0510,2024-07-07,15,381.5,3
user0152,2024-06-16,17,458.8,4
user0369,2023-06-18,15,147.0,0
user0435,2023-07-02,10,354.6,0
user0267,2023-04-09,12,421.3,0
user0339,2023-11-12,19,321.0,1
user0778,2024-05-26,11,334.9,0
user0373,2023-10-29,17,272.8,1
user0194,2023-06-04,14,307.2,1
user0105,2023-11-05,14,226.5,0
user0185,2023-08-27,13,390.9,0
user0168,2024-02-25,19,329.8,0
user0764,2023-06-18,10,246.3,0
user0046,2024-03-17,11,291.4,1
user0670,2023-07-09,15,243.4,2
user0514,2024-03-17,12,261.5,0
user0347,2023-05-14,12,249.5,0
user0069,2024-02-11,11,429.7,0
user0469,2024-01-14,18,279.9,0
user0395,2023-11-12,21,294.3,0
user0460,2024-05-05,14,366.3,1
user0165,2023-09-10,11,260.4,0
user0340,2023-08-13,16,289.2,1
user0725,2024-06-23,14,239.2,1
user0541,2023-07-16,7,152.6,0
user0632,2023-02-26,13,195.2,0
user0375,2023-01-15,19,95.4,0
user0201,2023-04-02,12,277.1,0
user0005,2023-12-17,9,184.9,0
user0197,2023-05-21,16,415.3,1
user0077,2023-11-19,17,217.3,0
user0018,2024-05-12,16,163.9,1
user0208,2024-02-18,13,324.2,0
user0579,2024-02-04,14,240.5,0
user0216,2023-10-08,28,344.9,2
user0021,2023-11-05,15,347.8,0
user0741,2023-10-08,16,249.0,0
user0421,2023-09-03,14,302.9,0
user0164,2023-05-14,12,245.9,0
user0565,2023-05-28,24,277.4,0
user0353,2023-11-05,23,249.3,0
user0580,2023-10-29,13,219.5,0
user0160,2024-06-02,16,295.8,0
user0209,2024-03-17,15,295.4,1
user0712,2023-12-17,16,238.9,0
user0294,2023-10-29,12,291.2,0
user0690,2023-02-26,14,405.1,1
user0223,2024-05-26,17,277.2,0
user0392,2023-03-19,11,307.0,0
user0178,2024-06-02,12,317.9,0
user0370,2024-01-07,17,197.9,1
user0082,2023-01-15,13,372.0,1
user0715,2023-07-09,10,101.6,1
user0423,2024-04-14,9,156.3,0
user0107,2023-06-04,15,171.5,0
user0379,2023-02-26,18,250.9,0
user0605,2023-11-19,13,356.4,0
user0364,2024-06-23,25,173.0,2
user0361,2023-08-13,17,371.4,0
user0333,2023-05-21,15,334.6,2
user0198,2023-10-15,14,335.1,1
user0026,2023-02-05,10,254.5,0
user0767,2023-06-11,19,118.2,0
user0480,2023-02-26,21,304.0,2
user0790,2023-12-17,14,72.5,0
user0362,2023-10-15,14,341.8,2
user0351,2023-08-06,11,193.3,0
user0207,2023-01-29,12,379.7,0
user0206,2023-03-05,10,318.7,0
user0515,2024-05-26,17,425.7,2
user0476,2023-11-05,18,104.0,0
user0688,2023-03-26,17,237.1,1
user0363,2024-05-19,13,346.1,0
user0546,2023-05-07,14,350.6,1
user0510,2024-03-24,10,125.4,1
user0603,2023-05-14,10,222.0,0
user0611,2023-08-27,14,292.8,1
user0012,2024-06-30,11,314.1,0
user0118,2024-03-24,10,232.0,1
user0725,2023-05-21,15,401.0,2
user0564,2023-01-01,16,221.5,1
user0155,2023-03-05,17,264.2,1
user0256,2024-06-09,19,196.0,1
user0729,2023-09-17,16,283.5,0
user0080,2024-04-28,15,282.3,0
user0531,2023-10-29,16,315.6,1
user0018,2024-01-28,16,117.8,1
user0040,2024-05-19,10,294.2,0
user0297,2024-04-07,19,145.9,0
user0787,2023-01-29,15,209.0,1
user0160,2023-12-03,20,305.9,1
user0186,2023-05-14,10,220.2,0
user0297,2023-12-03,15,254.0,1
user0689,2024-02-11,7,247.8,0
user0131,2023-09-03,14,297.5,0
user0287,2024-03-31,10,333.2,0
user0091,2023-12-03,16,237.0,0
user0723,2023-02-19,13,324.8,0
user0755,2024-03-03,16,255.1,0
user0553,2023-10-08,12,450.4,1
user0103,2023-08-13,11,289.0,0
user0747,2024-06-09,15,320.1,2
user0156,2024-04-21,12,436.8,2
user0783,2023-12-17,15,423.9,2
user0718,2023-07-23,16,428.8,1
user0571,2024-07-07,14,365.7,4
user0121,2023-11-26,12,271.4,0
user0192,2023-01-29,16,348.3,1
user0193,2023-11-12,12,226.5,0
user0029,2023-01-29,17,289.7,0
user0433,2023-06-25,15,236.7,0
user0700,2023-03-19,17,389.2,0
user0404,2024-03-31,14,308.3,0
user0146,2023-12-31,15,369.3,2
user0484,2024-02-11,12,180.0,1
user0387,2024-06-30,20,134.6,0
user0053,2024-07-07,20,223.6,1
user0778,2023-10-29,15,308.1,0
user0206,2023-02-05,18,323.6,0
user0071,2023-12-17,17,131.3,1
user0526,2023-02-12,13,63.5,0
user0042,2023-05-07,11,295.9,1
user0571,2023-10-15,10,250.4,0
user0666,2023-02-26,10,446.7,2
user0340,2024-03-24,24,30.0,0
user0622,2024-03-03,12,256.0,0
user0225,2024-06-30,20,197.3,1
user0380,2023-04-16,21,358.5,2
user0324,2023-05-21,19,367.6,3
user0554,2024-06-16,15,341.6,1
user0600,2023-11-05,23,262.5,0
user0687,2023-06-25,15,132.4,0
user0095,2023-08-06,19,340.8,1
user0320,2024-01-14,10,121.2,0
user0372,2024-04-14,12,187.6,0
user0364,2023-07-16,19,285.1,1
user0378,2024-05-05,13,339.5,0
user0762,2023-07-16,16,89.8,0
user0311,2023-05-21,13,350.5,0
user0591,2023-02-26,17,388.1,0
user0745,2023-07-30,16,201.0,2
user0015,2024-04-21,15,378.0,0
user0552,2023-04-23,17,380.4,2
user0059,2023-07-02,14,341.1,0
user0108,2023-04-30,10,382.3,1
user0576,2023-07-02,15,332.4,0
user0046,2023-07-09,19,236.1,1
user0466,2024-06-30,16,220.0,1
user0100,2023-10-29,8,330.5,1
user0653,2023-02-12,19,185.1,0
user0608,2023-12-17,12,240.7,0
user0579,2024-02-04,15,330.7,1
user0666,2023-06-04,13,326.4,1
user0459,2024-01-07,10,454.6,0
user0504,2023-04-09,15,169.4,0
user0522,2023-11-12,16,175.6,0
user0359,2023-04-23,6,364.9,1
user0295,2023-03-26,21,367.6,1
user0063,2023-12-24,10,407.7,1
user0376,2023-01-22,11,335.9,0
user0427,2023-12-17,22,295.6,1
user0561,2023-04-16,20,327.0,1
user0141,2024-05-26,17,281.0,1
user0791,2023-01-29,10,112.0,0
user0702,2023-04-23,15,249.3,0
user0212,2023-12-10,16,139.3,0
user0723,2024-03-24,13,267.4,0
user0051,2023-04-02,9,279.8,0
user0089,2023-11-19,12,302.2,0
user0543,2023-06-11,17,285.8,1
user0796,2023-09-03,13,310.8,0
user0417,2024-06-16,16,244.6,0
user0721,2023-02-26,18,214.2,0
user0643,2023-06-04,13,351.3,2
user0662,2023-12-03,16,176.0,0
user0646,2024-06-09,21,417.5,3
user0463,2023-03-12,11,476.9,2
user0445,2024-01-28,11,349.5,0
user0762,2024-03-17,10,216.7,0
user0156,2024-06-23,11,271.2,0
user0689,2023-07-23,13,174.9,0
user0633,2023-12-03,23,228.0,0
user0596,2024-06-16,15,330.4,1
user0297,2023-06-04,14,197.8,1
user0225,2023-01-08,17,327.8,1
user0316,2023-01-22,10,331.4,0
user0455,2023-06-04,18,372.6,1
user0307,2023-07-09,18,216.7,1
user0257,2024-01-21,14,207.3,0
user0558,2024-02-11,17,117.9,0
user0789,2023-02-26,16,251.1,0
user0329,2023-04-23,10,261.9,1
user0097,2023-05-14,16,309.1,1
user0245,2023-08-27,15,337.8,0
user0251,2024-03-17,15,344.3,1
user0087,2023-12-10,20,432.1,1
user0180,2023-05-07,13,519.3,3
user0604,2023-10-29,12,513.7,1
user0194,2024-06-30,13,315.2,1
user0710,2023-10-15,17,204.8,0
user0577,2023-06-18,20,296.7,1
user0349,2023-09-24,15,275.4,0
user0579,2023-06-11,15,230.1,0
user0090,2023-01-29,12,207.0,0
user0066,2023-03-19,16,248.8,1
user0399,2023-09-03,21,220.1,0
user0355,2023-04-09,12,260.6,0
user0784,2023-08-13,13,307.3,1
user0624,2023-11-26,15,265.9,1
user0197,2023-03-19,20,117.9,0
user0192,2023-01-01,16,192.0,0
user0404,2023-06-18,17,321.2,0
user0488,2023-02-05,14,215.0,0
user0584,2023-04-16,22,235.9,1
user0784,2024-03-10,23,178.9,1
user0121,2023-01-08,16,343.1,1
user0419,2023-05-28,12,381.5,1
user0119,2024-06-02,7,77.1,0
user0722,2023-07-16,12,288.9,0
user0382,2023-05-07,11,278.2,0
user0273,2023-04-30,21,350.7,1
user0565,2024-05-12,13,102.6,0
user0574,2024-05-05,23,254.9,0
user0484,2023-10-22,13,264.4,0
user0409,2024-03-10,19,346.4,1
user0109,2024-01-21,20,272.0,2
user0284,2024-04-14,15,205.0,0
user0637,2023-06-11,19,238.2,0
user0354,2023-09-10,12,240.7,0
user0382,2024-07-07,10,315.8,1
user0199,2023-03-26,17,138.8,0
user0645,2023-10-29,21,297.9,1
user0004,2023-02-12,12,211.5,0
user0006,2023-03-26,13,335.2,3
user0712,2023-11-12,13,371.9,1
user0035,2023-01-01,15,312.2,1
user0338,2024-05-19,12,394.7,3
user0767,2023-04-16,8,399.2,0
user0311,2023-07-23,15,272.4,0
user0508,2023-04-23,13,381.0,0
user0183,2024-05-05,18,205.3,0
user0238,2024-06-02,7,339.3,0
user0620,2023-06-04,13,348.0,1
user0117,2023-11-26,18,233.1,0
user0124,2023-09-10,23,135.6,0
user0794,2023-01-22,13,204.1,0
user0610,2023-01-22,17,369.5,0
user0136,2023-06-25,15,283.5,0
user0443,2023-07-23,14,278.3,1
user0392,2024-06-02,14,374.2,2
user0385,2023-10-29,12,132.2,1
user0254,2023-07-09,19,256.3,0
user0259,2023-01-22,12,337.9,2
user0121,2023-02-05,16,261.6,1
user0379,2024-02-04,11,259.2,0
user0626,2024-07-07,19,241.9,2
user0353,2024-02-18,14,311.2,0
user0652,2024-07-07,9,368.2,1
user0586,2023-05-21,14,409.8,2
user0064,2023-10-08,20,394.7,0
user0723,2023-04-02,12,138.2,1
user0688,2024-03-31,10,259.1,0
user0542,2024-05-12,18,512.3,3
user0245,2024-06-09,8,241.5,0
user0236,2024-03-10,20,307.1,1
user0743,2023-09-17,13,340.1,0
user0689,2024-07-07,16,303.0,0
user0674,2023-07-02,19,484.6,3
user0664,2024-02-25,16,175.5,0
user0353,2023-04-02,13,203.7,0
user0530,2024-02-04,16,411.4,1
user0240,2024-03-17,15,340.5,1
user0190,2023-11-05,21,274.6,0
user0705,2024-07-07,17,156.5,0
user0046,2023-11-12,22,360.2,2
user0040,2023-12-17,14,526.6,2
user0287,2023-11-12,17,372.1,1
user0773,2023-04-02,19,156.4,0
user0067,2024-02-04,18,382.7,0
user0235,2024-02-18,14,438.6,1
user0175,2024-06-30,15,293.9,0
user0446,2023-04-23,12,183.9,0
user0416,2023-12-24,23,302.1,1
user0007,2023-08-27,15,345.4,1
user0113,2024-03-03,10,270.5,1
user0624,2024-05-19,17,410.9,1
user0115,2023-07-09,23,374.6,1
user0306,2023-03-05,29,298.8,0
user0090,2024-06-02,17,263.4,0
user0236,2023-05-14,18,246.8,0
user0723,2024-06-30,18,297.0,2
user0190,2023-01-15,14,158.1,0
user0070,2023-10-29,19,392.5,1
user0105,2024-05-05,17,456.8,3
user0232,2023-05-28,14,268.1,1
user0447,2023-05-21,18,374.7,1
user0534,2024-05-05,10,279.2,0
user0604,2023-12-17,14,138.4,1
user0124,2024-06-09,14,348.9,0
user0499,2023-07-30,18,295.9,1
user0479,2023-06-18,11,217.8,0
user0050,2023-01-29,13,229.6,2
user0510,2023-12-31,16,371.4,0
user0430,2023-03-12,21,399.2,2
user0552,2023-11-19,19,58.4,0
user0129,2024-06-16,13,187.8,0
user0097,2023-05-07,18,401.3,0
user0320,2024-01-21,17,302.8,0
user0453,2023-12-03,11,492.7,3
user0221,2024-06-16,14,327.5,0
user0327,2023-11-19,18,408.0,2
user0752,2023-10-22,17,190.2,0
user0762,2023-08-27,20,311.7,0
user0091,2024-03-17,13,401.4,2
user0206,2023-07-16,19,210.0,1
user0171,2024-06-23,9,380.2,1
user0099,2023-09-10,18,310.1,1
user0320,2023-05-14,14,181.9,1
user0508,2024-03-31,11,272.3,0
user0543,2023-12-03,16,276.0,0
user0315,2023-12-10,14,281.8,1
user0257,2024-03-17,15,263.5,1
user0340,2023-02-19,13,412.5,0
user0677,2023-04-09,19,324.1,0
user0084,2024-03-17,18,288.9,1
user0395,2023-11-05,10,191.2,0
user0574,2024-04-28,13,312.1,2
user0274,2023-08-20,20,311.4,1
user0690,2023-01-29,19,356.9,0
user0578,2023-06-04,13,262.0,0
user0363,2023-01-08,16,237.1,0
user0612,2023-07-09,14,214.1,0
user0446,2024-02-25,14,384.1,2
user0462,2024-05-19,14,273.0,0
user0033,2023-10-29,22,322.2,0
user0145,2023-07-09,22,265.2,0
user0248,2023-01-22,11,295.3,0
user0284,2023-03-12,12,124.3,0
user0167,2023-01-15,17,236.8,0
user0427,2024-02-18,17,376.6,1
user0588,2023-12-10,14,230.8,0
user0540,2023-04-23,18,63.3,1
user0457,2023-07-30,12,375.4,0
user0468,2024-03-10,21,311.8,1
user0348,2024-04-14,22,311.8,0
user0097,2023-04-23,17,289.6,1
user0471,2023-07-30,9,244.1,0
user0689,2024-02-11,15,197.7,0
user0215,2024-06-16,17,189.2,0
user0007,2023-11-26,16,353.0,1
user0210,2023-03-26,11,296.4,1
user0473,2023-05-28,11,341.1,2
user0380,2024-03-03,12,316.3,0
user0411,2023-03-12,18,211.1,0
user0724,2023-02-26,13,279.1,0
user0329,2024-01-21,15,344.9,1
user0651,2023-02-05,21,183.7,0
user0124,2024-02-11,15,244.5,0
user0177,2024-05-12,16,285.5,0
user0376,2024-07-07,15,354.8,1
user0634,2023-05-07,14,309.3,0
user0583,2023-12-17,18,455.9,1
user0413,2023-01-01,13,156.5,1
user0680,2024-03-10,16,318.6,0
user0603,2023-10-01,14,179.3,1
user0729,2024-03-03,17,172.0,0
user0264,2023-05-28,19,89.7,0
user0020,2023-10-08,9,289.1,0
user0743,2023-02-19,16,219.1,0
user0066,2023-06-04,11,374.0,1
user0440,2023-05-14,19,340.9,2
user0261,2023-07-23,14,246.6,0
user0358,2023-08-27,13,280.9,0
user0132,2024-03-10,7,217.2,0
user0345,2023-11-19,16,296.7,2
user0537,2024-04-28,11,196.8,0
user0715,2024-02-04,18,305.4,0
user0245,2024-04-07,14,262.0,0
user0411,2023-03-19,12,252.8,0
user0103,2023-05-07,14,498.7,2
user0049,2023-09-24,14,395.2,0
user0325,2023-11-19,14,319.5,0
user0775,2024-03-03,19,358.4,1
user0377,2023-04-23,18,197.9,0
user0258,2024-06-23,14,279.3,0
user0233,2024-03-10,13,330.8,2
user0520,2024-02-18,16,212.8,0
user0284,2023-04-23,23,357.9,2
user0569,2024-06-16,14,267.3,0
user0252,2023-12-10,11,460.3,2
user0194,2023-05-07,14,176.4,1
user0098,2024-06-30,20,117.5,1
user0350,2023-11-12,9,200.4,0
user0083,2024-03-10,16,411.3,0
user0726,2024-01-07,14,62.3,0
user0067,2023-06-11,21,233.4,1
user0768,2024-03-03,21,313.1,3
user0256,2023-05-07,15,396.5,1
user0473,2023-02-05,13,180.5,0
user0565,2024-01-14,12,497.4,0
user0417,2023-11-05,19,202.2,0
user0326,2023-02-26,16,185.7,0
user0600,2023-08-27,8,275.8,0
user0481,2023-12-10,14,196.9,0
user0514,2023-09-24,12,304.3,0
user0220,2024-04-07,18,191.3,1
user0650,2023-07-02,12,280.1,0
user0650,2023-07-23,9,173.7,1
user0751,2023-04-09,15,257.4,1
user0533,2023-04-16,13,233.6,0
user0753,2023-06-04,19,198.8,0
user0311,2023-09-17,14,202.7,0
user0260,2023-09-03,16,133.3,0
user0039,2024-03-10,13,166.0,1
user0473,2023-08-06,13,227.6,0
user0271,2024-03-10,9,357.1,1
user0345,2024-02-11,15,270.9,1
user0548,2024-01-28,20,335.2,1
user0167,2023-01-15,15,237.7,1
user0250,2023-04-16,13,306.7,0
user0009,2024-04-28,15,289.3,1
user0260,2023-09-17,22,258.4,0
user0664,2023-02-05,16,242.7,0
user0499,2023-12-24,9,287.6,0
user0163,2023-10-01,12,196.5,0
user0571,2024-01-21,16,205.1,2
user0691,2023-07-23,22,311.9,1
user0320,2023-05-28,14,224.7,0
user0799,2024-03-03,14,88.8,0
user0074,2024-04-14,15,214.3,0
user0525,2023-08-27,16,231.9,0
user0095,2023-10-08,9,477.2,0
user0132,2023-11-26,18,301.7,1
user0606,2024-04-14,10,297.4,1
user0369,2024-03-03,15,298.5,0
user0162,2023-09-03,10,30.0,0
user0625,2023-08-06,17,234.6,0
user0331,2023-05-07,12,319.3,0
user0055,2023-04-23,22,284.3,2
user0177,2023-12-03,12,319.5,0
user0336,2023-05-14,14,230.0,0
user0308,2023-01-15,19,265.3,0
user0332,2023-06-25,18,176.3,0
user0423,2023-08-20,12,387.0,2
user0692,2023-01-22,11,340.1,1
user0367,2024-06-23,20,408.9,3
user0741,2023-02-12,15,127.0,1
user0330,2024-05-26,14,177.8,0
user0144,2024-03-31,21,274.3,1
user0459,2023-10-08,12,230.3,0
user0698,2023-01-15,12,346.4,1
user0292,2023-06-25,13,186.7,0
user0699,2023-04-02,18,299.3,1
user0132,2023-07-09,14,165.0,1
user0549,2023-05-28,16,428.2,2
user0557,2024-02-25,17,300.8,0
user0757,2023-10-01,14,223.5,0
user0271,2023-11-05,17,184.0,0
user0167,2024-05-12,18,389.7,1
user0457,2023-03-05,15,157.3,0
user0779,2024-03-17,19,349.2,0
user0228,2023-10-15,17,138.6,2
user0188,2024-05-12,17,209.1,0
user0160,2023-04-30,16,273.2,0
user0777,2023-10-15,14,426.8,0
user0416,2023-01-01,16,544.9,2
user0512,2023-12-03,11,163.5,0
user0342,2024-01-21,15,206.1,0
user0260,2023-11-12,7,373.3,0
user0624,2023-01-22,13,369.0,0
user0066,2024-03-03,13,309.5,0
user0519,2023-09-10,15,249.3,1
user0607,2024-06-30,19,333.8,1
user0739,2023-10-29,15,294.7,0
user0640,2024-04-28,14,302.9,1
user0294,2024-03-03,9,124.2,0
user0292,2023-08-13,14,276.2,1
user0269,2024-03-17,12,329.1,2
user0057,2023-12-10,16,274.4,0
user0290,2023-07-16,7,319.7,1
user0675,2024-03-17,9,178.8,0
user0710,2023-07-23,21,408.3,2
user0708,2024-07-07,16,415.7,3
user0144,2023-04-02,12,305.0,1
user0201,2023-08-13,13,173.0,0
user0535,2023-05-21,17,238.7,0
user0613,2023-03-26,17,219.2,0
user0224,2024-03-17,15,234.2,0
user0106,2023-02-26,16,251.0,2
user0285,2023-06-11,12,131.7,0
user0340,2023-02-19,18,132.1,1
user0472,2023-12-17,10,199.4,0
user0328,2024-02-11,10,303.8,0
user0609,2023-02-26,12,198.1,0
user0223,2023-08-27,11,174.5,0
user0589,2024-02-11,17,231.4,0
user0730,2024-06-16,20,262.6,0
user0445,2023-04-23,15,201.2,0
user0295,2024-03-31,16,217.5,0
user0630,2023-06-25,24,219.5,0
user0054,2023-04-16,15,247.9,0
user0649,2023-01-29,11,360.4,0
user0047,2023-04-09,17,178.6,1
user0412,2023-06-11,14,273.9,0
user0442,2024-04-14,17,347.6,2
user0744,2023-03-19,17,86.6,1
user0013,2024-05-19,12,302.6,1
user0250,2024-03-10,14,157.9,0
user0430,2023-08-06,14,278.9,1
user0255,2023-04-02,15,396.1,1
user0260,2023-06-11,20,187.2,0
user0387,2023-12-24,18,237.2,1
user0195,2023-03-12,14,279.6,1
user0177,2023-08-06,17,70.1,0
user0710,2024-03-31,15,273.3,1
user0317,2023-09-03,19,195.1,1
